puuid,tier,rank_name,kills,deaths,assists,score,hit_accuracy,time_on_target,aim_deviation,reaction_time,shots_fired,shots_hit,wallbang,kill_distance,is_cheating,kda,kd_ratio,score_per_kill,sub_100ms_reaction,sub_50ms_reaction,precision_score,tier_relative_kills,tier_relative_deaths,tier_relative_score,kills_z,deaths_z,score_z
player_79217,1,iron,21,6,8,1226,1.0,56.7,1.576,348.1,3,3,0,677.1242869665805,1,4.833333333333333,3.5,58.38095238095238,0,0,0.6345177664974619,13,-9,326,3.25,-3.0,1.63
player_79120,13,platinum,17,10,7,2242,0.8,139.0,2.169,221.1,5,4,0,433.3435127009518,0,2.4,1.7,131.88235294117646,0,0,0.36883356385431076,1,1,142,0.25,0.3333333333333333,0.4057142857142857
player_93211,9,silver,13,8,11,3096,1.0,37.2,1.336,113.2,3,3,0,64.74758682761852,1,3.0,1.625,238.15384615384616,0,0,0.748502994011976,1,-4,1696,0.25,-1.3333333333333333,5.653333333333333
player_26979,6,bronze,26,1,5,2337,1.0,50.3,2.722,217.9,3,3,0,761.8009516927635,1,31.0,26.0,89.88461538461539,0,0,0.36737692872887584,16,-12,1237,4.0,-4.0,4.948
player_34052,25,radiant,41,3,21,7096,1.0,52.7,1.242,123.1,1,1,0,875.6728898395794,1,20.666666666666668,13.666666666666666,173.0731707317073,0,0,0.8051529790660226,16,-1,3496,4.0,-0.5,7.768888888888889
player_33987,5,bronze,10,10,6,1060,0.6666666666666666,223.8,2.424,376.9,3,2,0,151.3168860372167,0,1.6,1.0,106.0,0,0,0.27502750275027504,0,-3,-40,0.0,-1.0,-0.16
player_95642,18,diamond,19,0,19,4179,1.0,25.8,1.922,116.3,3,3,0,656.3192668206534,1,38.0,19.0,219.94736842105263,0,0,0.5202913631633715,1,-8,1679,0.25,-2.6666666666666665,4.797142857142857
player_38637,14,platinum,16,6,5,2199,1.0,301.0,1.198,578.6,9,9,0,640.5583892199057,0,3.5,2.6666666666666665,137.4375,0,0,0.8347245409015025,0,-3,99,0.0,-1.0,0.28285714285714286
player_69737,22,immortal,57,1,27,7835,1.0,52.9,3.215,140.1,1,1,0,533.1676096688547,1,84.0,57.0,137.4561403508772,0,0,0.3110419906687403,35,-5,4635,8.75,-1.6666666666666667,11.5875
player_32027,12,gold,20,5,12,3021,1.0,26.9,2.139,160.4,2,2,0,726.9681836229149,1,6.4,4.0,151.05,0,0,0.4675081813931744,6,-5,1221,1.5,-1.6666666666666667,4.07
player_69554,26,radiant,29,1,11,3062,0.25,324.0,1.343,448.6,4,1,0,696.4019887967006,0,40.0,29.0,105.58620689655173,0,0,0.18615040953090098,4,-3,-538,1.0,-1.5,-1.1955555555555555
player_99594,23,immortal,19,8,10,2882,0.5,261.1,1.932,451.7,2,1,0,49.37631010920108,0,3.625,2.375,151.68421052631578,0,0,0.2587991718426501,-3,2,-318,-0.75,0.6666666666666666,-0.795
player_40984,9,silver,23,3,3,2752,1.0,68.7,1.084,182.7,2,2,0,669.724973403262,1,8.666666666666666,7.666666666666667,119.65217391304348,0,0,0.9225092250922509,11,-9,1352,2.75,-3.0,4.506666666666667
player_48631,14,platinum,18,7,5,1369,1.0,347.8,1.344,454.7,6,6,0,474.9047588727662,0,3.2857142857142856,2.5714285714285716,76.05555555555556,0,0,0.744047619047619,2,-2,-731,0.5,-0.6666666666666666,-2.0885714285714285
player_43278,2,iron,15,6,10,1365,1.0,28.0,2.366,121.2,3,3,0,903.6465072139657,1,4.166666666666667,2.5,91.0,0,0,0.42265426880811496,7,-9,465,1.75,-3.0,2.325
player_62500,26,radiant,30,2,15,7104,1.0,28.9,2.494,129.0,1,1,0,317.90089650707176,1,22.5,15.0,236.8,0,0,0.4009623095429029,5,-2,3504,1.25,-1.0,7.786666666666667
player_70409,19,ascendant,16,10,10,3065,1.0,273.1,1.97,491.9,2,2,0,217.48498798767721,0,2.6,1.6,191.5625,0,0,0.5076142131979695,-4,3,265,-1.0,1.0,0.6625
player_67708,17,diamond,40,3,12,5747,1.0,49.0,1.509,207.9,3,3,0,143.31423516175911,1,17.333333333333332,13.333333333333334,143.675,0,0,0.6626905235255136,22,-5,3247,5.5,-1.6666666666666667,9.277142857142858
player_27141,22,immortal,57,1,19,7207,1.0,13.2,2.764,235.2,1,1,0,72.79258203965568,1,76.0,57.0,126.43859649122807,0,0,0.36179450072358904,35,-5,4007,8.75,-1.6666666666666667,10.0175
player_47765,7,silver,11,11,5,2176,0.8333333333333334,362.6,1.397,446.7,6,5,0,141.84050902333905,0,1.4545454545454546,1.0,197.8181818181818,0,0,0.5965163445478406,-1,-1,776,-0.25,-0.3333333333333333,2.5866666666666664
player_31629,17,diamond,26,3,11,3564,0.6666666666666666,23.1,1.592,155.1,3,2,0,271.0561749896135,1,12.333333333333334,8.666666666666666,137.07692307692307,0,0,0.41876046901172526,8,-5,1064,2.0,-1.6666666666666667,3.04
player_27927,1,iron,5,15,5,1139,1.0,89.1,1.665,301.6,1,1,0,918.7550054285417,0,0.6666666666666666,0.3333333333333333,227.8,0,0,0.6006006006006006,-3,0,239,-0.75,0.0,1.195
player_43196,10,gold,25,8,9,2498,1.0,43.0,1.608,260.1,3,3,0,489.72229885926174,1,4.25,3.125,99.92,0,0,0.6218905472636815,11,-2,698,2.75,-0.6666666666666666,2.3266666666666667
player_37950,15,platinum,14,2,5,3103,1.0,45.8,2.276,173.7,2,2,0,147.94215085634008,1,9.5,7.0,221.64285714285714,0,0,0.4393673110720563,-2,-7,1003,-0.5,-2.3333333333333335,2.8657142857142857
player_61097,6,bronze,9,13,4,1071,0.9,373.9,2.835,627.1,10,9,0,619.4274130194757,0,1.0,0.6923076923076923,119.0,0,0,0.3174603174603175,-1,0,-29,-0.25,0.0,-0.116
player_33809,26,radiant,29,1,20,6017,0.6666666666666666,10.0,1.643,63.8,3,2,0,557.8732562150653,1,49.0,29.0,207.48275862068965,1,0,0.4057618178129438,4,-3,2417,1.0,-1.5,5.371111111111111
player_75132,11,gold,33,5,27,4102,0.6666666666666666,18.0,1.541,221.3,3,2,0,881.3398266276181,1,12.0,6.6,124.3030303030303,0,0,0.4326195111399524,19,-5,2302,4.75,-1.6666666666666667,7.673333333333333
player_99764,24,immortal,26,7,13,3416,0.6666666666666666,315.8,1.116,499.8,9,6,0,249.50745479844892,0,5.571428571428571,3.7142857142857144,131.3846153846154,0,0,0.5973715651135005,4,1,216,1.0,0.3333333333333333,0.54
player_54426,19,ascendant,32,2,13,4494,1.0,29.3,2.093,248.0,1,1,0,150.5391975533284,1,22.5,16.0,140.4375,0,0,0.4777830864787387,12,-5,1694,3.0,-1.6666666666666667,4.235
player_36824,26,radiant,51,0,23,8486,1.0,38.5,3.166,119.3,3,3,0,38.65177874302815,1,74.0,51.0,166.3921568627451,0,0,0.3158559696778269,26,-4,4886,6.5,-2.0,10.857777777777779
player_92657,23,immortal,24,7,11,3491,0.6666666666666666,367.3,1.547,535.7,3,2,0,324.9219136961983,0,5.0,3.4285714285714284,145.45833333333334,0,0,0.4309416074121956,2,1,291,0.5,0.3333333333333333,0.7275
player_83069,7,silver,12,9,6,1445,1.0,233.8,1.419,510.6,3,3,0,606.0381258633817,0,2.0,1.3333333333333333,120.41666666666667,0,0,0.704721634954193,0,-3,45,0.0,-1.0,0.15
player_34105,2,iron,3,13,3,797,1.0,147.0,0.419,422.7,9,9,0,231.39742868061433,0,0.46153846153846156,0.23076923076923078,265.6666666666667,0,0,2.3866348448687353,-5,-2,-103,-1.25,-0.6666666666666666,-0.515
player_72608,5,bronze,8,13,4,952,0.6666666666666666,272.1,0.712,340.3,3,2,0,759.3910323410465,0,0.9230769230769231,0.6153846153846154,119.0,0,0,0.9363295880149812,-2,0,-148,-0.5,0.0,-0.592
player_79321,19,ascendant,33,0,18,5371,0.5,39.8,3.191,200.6,2,1,0,394.5611232749624,1,51.0,33.0,162.75757575757575,0,0,0.15669069257286117,13,-7,2571,3.25,-2.3333333333333335,6.4275
player_36513,6,bronze,5,13,7,1332,0.5,284.4,1.5,544.7,2,1,0,968.0347927631527,0,0.9230769230769231,0.38461538461538464,266.4,0,0,0.3333333333333333,-5,0,232,-1.25,0.0,0.928
player_97063,7,silver,24,8,13,2833,1.0,22.2,2.927,265.7,1,1,0,228.1037044854817,1,4.625,3.0,118.04166666666667,0,0,0.341646737273659,12,-4,1433,3.0,-1.3333333333333333,4.776666666666666
player_11828,8,silver,21,17,5,2196,0.8571428571428571,470.5,2.011,680.2,7,6,0,643.1198488617808,0,1.5294117647058822,1.2352941176470589,104.57142857142857,0,0,0.426227179086453,9,5,796,2.25,1.6666666666666667,2.6533333333333333
player_98811,9,silver,20,4,15,2492,1.0,17.7,0.427,248.5,1,1,0,228.7017708720246,1,8.75,5.0,124.6,0,0,2.34192037470726,8,-8,1092,2.0,-2.6666666666666665,3.64
player_18154,7,silver,13,15,9,1849,1.0,467.0,1.996,517.4,1,1,0,36.06272313622485,0,1.4666666666666666,0.8666666666666667,142.23076923076923,0,0,0.501002004008016,1,3,449,0.25,1.0,1.4966666666666666
player_75538,16,diamond,28,0,14,4147,0.6666666666666666,39.7,1.96,249.1,3,2,0,578.6826764298374,1,42.0,28.0,148.10714285714286,0,0,0.3401360544217687,10,-8,1647,2.5,-2.6666666666666665,4.7057142857142855
player_33154,16,diamond,17,7,7,1639,0.5,223.6,1.599,322.0,2,1,0,984.553832961916,0,3.4285714285714284,2.4285714285714284,96.41176470588235,0,0,0.31269543464665417,-1,-1,-861,-0.25,-0.3333333333333333,-2.46
player_57585,24,immortal,31,5,11,3461,0.25,301.3,2.559,354.9,4,1,0,447.74462587506275,0,8.4,6.2,111.64516129032258,0,0,0.09769441187964048,9,-1,261,2.25,-0.3333333333333333,0.6525
player_27151,16,diamond,37,3,13,5585,1.0,48.4,1.823,262.5,1,1,0,248.16278931378886,1,16.666666666666668,12.333333333333334,150.94594594594594,0,0,0.5485463521667581,19,-5,3085,4.75,-1.6666666666666667,8.814285714285715
player_80866,19,ascendant,49,6,19,6731,0.6666666666666666,42.5,2.994,211.4,3,2,0,924.6763325618322,1,11.333333333333334,8.166666666666666,137.3673469387755,0,0,0.222667557336896,29,-1,3931,7.25,-0.3333333333333333,9.8275
player_19029,6,bronze,7,3,6,3170,1.0,123.4,0.763,381.9,3,3,0,905.8483868727704,1,4.333333333333333,2.3333333333333335,452.85714285714283,0,0,1.310615989515072,-3,-10,2070,-0.75,-3.3333333333333335,8.28
player_23350,16,diamond,21,11,7,2509,1.0,392.8,1.587,537.0,3,3,0,705.5880101022125,0,2.5454545454545454,1.9090909090909092,119.47619047619048,0,0,0.630119722747322,3,3,9,0.75,1.0,0.025714285714285714
player_78420,24,immortal,43,3,16,7949,1.0,61.1,2.209,280.5,1,1,0,548.350116257852,1,19.666666666666668,14.333333333333334,184.86046511627907,0,0,0.4526935264825713,21,-3,4749,5.25,-1.0,11.8725
player_49482,21,ascendant,42,7,20,5118,1.0,38.9,2.102,282.3,1,1,0,536.4431377135884,1,8.857142857142858,6.0,121.85714285714286,0,0,0.4757373929590866,22,0,2318,5.5,0.0,5.795
player_39667,24,immortal,19,2,7,3215,0.6666666666666666,130.2,3.013,250.7,3,2,0,440.39746820344,0,13.0,9.5,169.21052631578948,0,0,0.22126341409447947,-3,-4,15,-0.75,-1.3333333333333333,0.0375
player_52561,7,silver,19,10,8,2787,1.0,32.1,0.835,152.5,2,2,0,441.51653423173167,1,2.7,1.9,146.68421052631578,0,0,1.1976047904191618,7,-2,1387,1.75,-0.6666666666666666,4.623333333333333
player_82967,9,silver,15,4,6,3031,0.5,64.0,2.338,242.6,2,1,0,344.3289851290477,1,5.25,3.75,202.06666666666666,0,0,0.21385799828913601,3,-8,1631,0.75,-2.6666666666666665,5.4366666666666665
player_50113,13,platinum,28,4,20,3743,1.0,37.4,0.4,207.2,3,3,0,791.5414455352291,1,12.0,7.0,133.67857142857142,0,0,2.5,12,-5,1643,3.0,-1.6666666666666667,4.694285714285714
player_74668,18,diamond,31,0,20,5905,1.0,50.1,0.823,173.4,3,3,0,833.6688311314031,1,51.0,31.0,190.48387096774192,0,0,1.2150668286755772,13,-8,3405,3.25,-2.6666666666666665,9.728571428571428
player_17435,3,iron,22,8,14,1454,1.0,39.1,1.849,191.0,3,3,0,984.5538380403583,1,4.5,2.75,66.0909090909091,0,0,0.5408328826392644,14,-7,554,3.5,-2.3333333333333335,2.77
player_73977,26,radiant,40,3,16,5563,0.5,54.5,1.575,121.2,2,1,0,744.7690447380315,1,18.666666666666668,13.333333333333334,139.075,0,0,0.31746031746031744,15,-1,1963,3.75,-0.5,4.362222222222222
player_28650,23,immortal,39,2,22,7605,1.0,40.2,2.864,92.2,1,1,0,364.6445529553405,1,30.5,19.5,195.0,1,0,0.34916201117318435,17,-4,4405,4.25,-1.3333333333333333,11.0125
player_95996,16,diamond,23,1,6,2650,0.2,155.0,2.885,214.6,5,1,0,81.68941179859236,0,29.0,23.0,115.21739130434783,0,0,0.06932409012131717,5,-7,150,1.25,-2.3333333333333335,0.42857142857142855
player_61758,12,gold,16,12,6,1577,1.0,216.3,0.4,364.0,1,1,0,669.8204087664094,0,1.8333333333333333,1.3333333333333333,98.5625,0,0,2.5,2,2,-223,0.5,0.6666666666666666,-0.7433333333333333
player_72440,4,bronze,9,10,13,2861,1.0,35.4,1.597,236.0,1,1,0,337.9772921366166,1,2.2,0.9,317.8888888888889,0,0,0.6261740763932373,-1,-3,1761,-0.25,-1.0,7.044
player_80163,11,gold,28,4,12,2256,1.0,11.4,1.427,198.8,1,1,0,22.181298429082027,1,10.0,7.0,80.57142857142857,0,0,0.7007708479327259,14,-6,456,3.5,-2.0,1.52
player_17682,11,gold,25,4,9,3664,0.5,10.0,3.188,180.2,2,1,0,321.0761436170555,1,8.5,6.25,146.56,0,0,0.15683814303638643,11,-6,1864,2.75,-2.0,6.213333333333333
player_40638,21,ascendant,33,5,23,6402,1.0,61.6,1.804,308.6,1,1,0,840.7920135205853,1,11.2,6.6,194.0,0,0,0.5543237250554324,13,-2,3602,3.25,-0.6666666666666666,9.005
player_17882,3,iron,20,13,8,2175,1.0,14.8,1.729,124.1,3,3,0,625.1762391518093,1,2.1538461538461537,1.5384615384615385,108.75,0,0,0.578368999421631,12,-2,1275,3.0,-0.6666666666666666,6.375
player_71253,5,bronze,28,9,8,1756,1.0,63.3,1.638,345.1,1,1,0,251.232840210033,1,4.0,3.111111111111111,62.714285714285715,0,0,0.6105006105006106,18,-4,656,4.5,-1.3333333333333333,2.624
player_84190,14,platinum,36,5,14,4611,1.0,14.9,2.167,241.9,2,2,0,162.91132557314765,1,10.0,7.2,128.08333333333334,0,0,0.4614674665436087,20,-4,2511,5.0,-1.3333333333333333,7.174285714285714
player_45885,18,diamond,19,4,8,4285,0.5,61.7,1.835,187.9,2,1,0,545.6665373650834,1,6.75,4.75,225.52631578947367,0,0,0.2724795640326976,1,-4,1785,0.25,-1.3333333333333333,5.1
player_30972,3,iron,10,16,6,1577,1.0,47.2,1.155,290.3,2,2,0,418.06359564066327,1,1.0,0.625,157.7,0,0,0.8658008658008658,2,1,677,0.5,0.3333333333333333,3.385
player_63862,18,diamond,37,0,18,6637,0.5,54.0,1.769,229.9,2,1,0,203.81413101156656,1,55.0,37.0,179.3783783783784,0,0,0.2826455624646693,19,-8,4137,4.75,-2.6666666666666665,11.82
player_98732,12,gold,19,10,9,3171,0.5,42.7,2.386,105.6,2,1,0,340.3915392603053,1,2.8,1.9,166.89473684210526,0,0,0.20955574182732606,5,0,1371,1.25,0.0,4.57
player_41867,6,bronze,16,3,8,1970,1.0,36.0,2.065,190.5,1,1,0,548.592125353618,1,8.0,5.333333333333333,123.125,0,0,0.48426150121065376,6,-10,870,1.5,-3.3333333333333335,3.48
player_44271,25,radiant,47,2,13,5910,0.6666666666666666,17.4,1.549,156.6,3,2,0,596.3094582513345,1,30.0,23.5,125.74468085106383,0,0,0.4303851947493006,22,-2,2310,5.5,-1.0,5.133333333333334
player_51549,23,immortal,28,2,7,3639,0.5,391.1,1.776,602.2,10,5,0,62.27206436276231,0,17.5,14.0,129.96428571428572,0,0,0.28153153153153154,6,-4,439,1.5,-1.3333333333333333,1.0975
player_22291,25,radiant,29,5,12,2866,0.125,163.1,1.881,255.3,8,1,0,530.4721858872527,0,8.2,5.8,98.82758620689656,0,0,0.06645401382243488,4,1,-734,1.0,0.5,-1.6311111111111112
player_28596,16,diamond,40,0,14,4540,1.0,56.1,1.627,229.3,1,1,0,786.5073235514084,1,54.0,40.0,113.5,0,0,0.6146281499692686,22,-8,2040,5.5,-2.6666666666666665,5.828571428571428
player_91491,11,gold,7,9,4,2340,0.5,256.3,1.471,497.5,2,1,0,423.1207510864951,0,1.2222222222222223,0.7777777777777778,334.2857142857143,0,0,0.3399048266485384,-7,-1,540,-1.75,-0.3333333333333333,1.8
player_89079,25,radiant,58,0,30,7307,1.0,30.8,2.202,222.4,2,2,0,242.8033978345444,1,88.0,58.0,125.98275862068965,0,0,0.45413260672116257,33,-4,3707,8.25,-2.0,8.237777777777778
player_15631,3,iron,19,10,9,1627,1.0,40.7,2.248,283.7,2,2,0,879.6345832219197,1,2.8,1.9,85.63157894736842,0,0,0.4448398576512455,11,-5,727,2.75,-1.6666666666666667,3.635
player_82968,27,radiant,25,6,5,3762,0.3333333333333333,197.1,1.889,321.9,3,1,0,736.1869124074401,0,5.0,4.166666666666667,150.48,0,0,0.1764602082230457,0,2,162,0.0,1.0,0.36
player_40728,21,ascendant,16,9,7,2223,0.5,258.1,3.018,414.5,2,1,0,28.55748588373988,0,2.5555555555555554,1.7777777777777777,138.9375,0,0,0.1656726308813784,-4,2,-577,-1.0,0.6666666666666666,-1.4425
player_21646,14,platinum,15,11,7,1671,0.5,257.3,2.456,473.6,2,1,0,395.200227732728,0,2.0,1.3636363636363635,111.4,0,0,0.20358306188925082,-1,2,-429,-0.25,0.6666666666666666,-1.2257142857142858
player_53726,18,diamond,20,10,8,2279,1.0,312.3,2.678,547.8,5,5,0,440.49737797176505,0,2.8,2.0,113.95,0,0,0.37341299477221807,2,2,-221,0.5,0.6666666666666666,-0.6314285714285715
player_54450,20,ascendant,24,9,8,2517,0.5714285714285714,271.4,3.142,510.4,7,4,0,290.3467237631587,0,3.5555555555555554,2.6666666666666665,104.875,0,0,0.18186778212239701,4,2,-283,1.0,0.6666666666666666,-0.7075
player_23883,27,radiant,38,1,13,6229,1.0,51.4,2.297,185.8,1,1,0,556.3816136430103,1,51.0,38.0,163.92105263157896,0,0,0.4353504571179799,13,-3,2629,3.25,-1.5,5.842222222222222
player_84845,10,gold,11,8,3,1502,0.25,338.5,0.52,415.8,4,1,0,691.6940942353057,0,1.75,1.375,136.54545454545453,0,0,0.4807692307692307,-3,-2,-298,-0.75,-0.6666666666666666,-0.9933333333333333
player_58537,11,gold,22,6,7,1832,0.4444444444444444,244.6,1.455,403.4,9,4,0,728.1011193508768,0,4.833333333333333,3.6666666666666665,83.27272727272727,0,0,0.3054600992745322,8,-4,32,2.0,-1.3333333333333333,0.10666666666666667
player_84485,2,iron,6,11,5,906,1.0,276.1,1.839,411.7,9,9,0,966.4306752168002,0,1.0,0.5454545454545454,151.0,0,0,0.5437737901033171,-2,-4,6,-0.5,-1.3333333333333333,0.03
player_37774,6,bronze,15,10,5,1152,1.0,247.2,2.123,530.1,1,1,0,730.6601125010177,0,2.0,1.5,76.8,0,0,0.4710315591144606,5,-3,52,1.25,-1.0,0.208
player_86395,11,gold,13,9,7,2172,0.5555555555555556,440.4,1.998,676.3,9,5,0,793.5694676586292,0,2.2222222222222223,1.4444444444444444,167.07692307692307,0,0,0.2780558336113892,-1,-1,372,-0.25,-0.3333333333333333,1.24
player_93932,19,ascendant,20,5,10,3937,0.3,396.4,1.863,574.9,10,3,0,987.990166955117,0,6.0,4.0,196.85,0,0,0.1610305958132045,0,-2,1137,0.0,-0.6666666666666666,2.8425
player_74830,26,radiant,55,7,14,6165,1.0,36.1,1.606,253.9,1,1,0,17.836199146679174,1,9.857142857142858,7.857142857142857,112.0909090909091,0,0,0.62266500622665,30,3,2565,7.5,1.5,5.7
player_30400,1,iron,8,12,6,596,0.2857142857142857,334.0,2.675,633.4,7,2,0,849.0629658629564,0,1.1666666666666667,0.6666666666666666,74.5,0,0,0.1068090787716956,0,-3,-304,0.0,-1.0,-1.52
player_10268,13,platinum,38,2,15,4420,1.0,28.3,0.763,127.9,1,1,0,262.3683860528932,1,26.5,19.0,116.3157894736842,0,0,1.310615989515072,22,-7,2320,5.5,-2.3333333333333335,6.628571428571429
player_36824,27,radiant,42,1,13,5822,1.0,34.2,1.499,112.8,2,2,0,483.1472342878514,1,55.0,42.0,138.61904761904762,0,0,0.66711140760507,17,-3,2222,4.25,-1.5,4.937777777777778
player_92369,11,gold,18,14,8,2005,0.2,301.9,2.266,386.0,10,2,0,156.8607662865381,0,1.8571428571428572,1.2857142857142858,111.38888888888889,0,0,0.088261253309797,4,4,205,1.0,1.3333333333333333,0.6833333333333333
player_87156,27,radiant,48,1,11,5895,1.0,10.0,1.36,241.3,1,1,0,604.1901108095034,1,59.0,48.0,122.8125,0,0,0.7352941176470588,23,-3,2295,5.75,-1.5,5.1
player_52215,12,gold,15,5,2,2089,0.5555555555555556,333.1,1.442,463.2,9,5,0,189.77568337381905,0,3.4,3.0,139.26666666666668,0,0,0.3852673755586377,1,-5,289,0.25,-1.6666666666666667,0.9633333333333334
player_84762,19,ascendant,49,1,21,7519,0.6666666666666666,59.5,2.123,252.3,3,2,0,448.21124483885933,1,70.0,49.0,153.44897959183675,0,0,0.3140210394096404,29,-6,4719,7.25,-2.0,11.7975
player_76687,22,immortal,45,4,11,6272,1.0,39.2,2.463,195.7,1,1,0,490.7835368061975,1,14.0,11.25,139.37777777777777,0,0,0.4060089321965083,23,-2,3072,5.75,-0.6666666666666666,7.68
player_27504,23,immortal,29,7,19,6399,0.5,10.0,0.992,257.7,2,1,0,233.14737828249335,1,6.857142857142857,4.142857142857143,220.6551724137931,0,0,0.5040322580645161,7,1,3199,1.75,0.3333333333333333,7.9975
player_50235,21,ascendant,41,6,25,5250,1.0,21.4,2.237,189.0,1,1,0,348.2025416334579,1,11.0,6.833333333333333,128.0487804878049,0,0,0.44702726866338843,21,-1,2450,5.25,-0.3333333333333333,6.125
player_72271,8,silver,16,10,9,1438,0.1,313.4,2.082,374.1,10,1,0,498.3447100150659,0,2.5,1.6,89.875,0,0,0.04803073967339098,4,-2,38,1.0,-0.6666666666666666,0.12666666666666668
player_28614,16,diamond,28,3,15,5451,1.0,56.1,2.212,133.6,3,3,0,35.34543817807324,1,14.333333333333334,9.333333333333334,194.67857142857142,0,0,0.4520795660036166,10,-5,2951,2.5,-1.6666666666666667,8.43142857142857
player_62784,27,radiant,62,0,22,7059,1.0,38.5,2.784,264.7,3,3,0,858.5118811059051,1,84.0,62.0,113.85483870967742,0,0,0.3591954022988506,37,-4,3459,9.25,-2.0,7.6866666666666665
player_67683,5,bronze,7,4,6,2046,0.5,26.6,2.498,171.4,2,1,0,632.568423176497,1,3.25,1.75,292.2857142857143,0,0,0.20016012810248196,-3,-9,946,-0.75,-3.0,3.784
player_91333,24,immortal,18,5,10,2739,1.0,271.3,1.741,435.2,4,4,0,433.12442784955,0,5.6,3.6,152.16666666666666,0,0,0.5743825387708213,-4,-1,-461,-1.0,-0.3333333333333333,-1.1525
player_95491,1,iron,12,14,3,532,0.7,379.7,1.293,658.8,10,7,0,443.74373235010324,0,1.0714285714285714,0.8571428571428571,44.333333333333336,0,0,0.5413766434648105,4,-1,-368,1.0,-0.3333333333333333,-1.84
player_42189,26,radiant,32,7,13,3928,0.5,276.8,0.4,427.1,4,2,0,242.5097111457599,0,6.428571428571429,4.571428571428571,122.75,0,0,1.25,7,3,328,1.75,1.5,0.7288888888888889
player_88731,20,ascendant,39,2,18,6329,0.6666666666666666,31.6,2.437,284.9,3,2,0,511.7194543888282,1,28.5,19.5,162.28205128205127,0,0,0.2735603884557516,19,-5,3529,4.75,-1.6666666666666667,8.8225
player_38016,9,silver,21,9,14,3690,0.6666666666666666,51.2,2.477,258.7,3,2,0,483.4976732105334,1,3.888888888888889,2.3333333333333335,175.71428571428572,0,0,0.26914278024491994,9,-3,2290,2.25,-1.0,7.633333333333334
player_63182,21,ascendant,13,8,9,2539,0.8333333333333334,242.0,2.389,440.5,6,5,0,507.9318458218583,0,2.75,1.625,195.30769230769232,0,0,0.3488209850704619,-7,1,-261,-1.75,0.3333333333333333,-0.6525
player_43965,26,radiant,34,3,14,6142,1.0,48.4,0.78,314.5,3,3,0,390.4863249846274,1,16.0,11.333333333333334,180.64705882352942,0,0,1.282051282051282,9,-1,2542,2.25,-0.5,5.648888888888889
player_37203,15,platinum,9,3,9,2570,1.0,173.6,1.911,254.7,1,1,0,65.74922052769901,0,6.0,3.0,285.55555555555554,0,0,0.5232862375719518,-7,-6,470,-1.75,-2.0,1.3428571428571427
player_50356,14,platinum,37,7,11,4873,1.0,52.0,0.648,334.9,1,1,0,405.7588569581692,1,6.857142857142857,5.285714285714286,131.7027027027027,0,0,1.5432098765432098,21,-2,2773,5.25,-0.6666666666666666,7.922857142857143
player_60683,26,radiant,19,3,10,3189,1.0,251.3,2.333,491.1,1,1,0,700.5102211959506,0,9.666666666666666,6.333333333333333,167.8421052631579,0,0,0.4286326618088298,-6,-1,-411,-1.5,-0.5,-0.9133333333333333
player_53632,15,platinum,15,9,4,2406,0.625,217.8,1.556,469.9,8,5,0,687.871208875615,0,2.111111111111111,1.6666666666666667,160.4,0,0,0.40167095115681234,-1,0,306,-0.25,0.0,0.8742857142857143
player_86876,23,immortal,26,13,5,2921,0.5,344.2,1.555,515.1,8,4,0,203.96011865068112,0,2.3846153846153846,2.0,112.34615384615384,0,0,0.3215434083601286,4,7,-279,1.0,2.3333333333333335,-0.6975
player_64684,26,radiant,56,1,29,7916,1.0,18.2,2.003,124.4,1,1,0,560.6427918024094,1,85.0,56.0,141.35714285714286,0,0,0.4992511233150274,31,-3,4316,7.75,-1.5,9.591111111111111
